transaction_id,customer_id,transaction_date,transaction_time,amount,merchant_category,location,payment_method,is_fraud,fraud_reason
TXN0008045,CUST00283,2023-08-11,05:59:21,2087.69,Fuel,International,Net Banking,No,None
TXN0008046,CUST00252,2023-12-20,22:41:07,1714.52,Online Shopping,Delhi,Wallet,No,None
TXN0008047,CUST00414,2023-03-30,21:45:05,312.6,Retail,Ahmedabad,Credit Card,No,None
TXN0008048,CUST00900,2023-10-03,00:00:57,284.85,Electronics,Mumbai,Net Banking,No,None
TXN0008049,CUST00852,2023-08-19,05:37:14,140.93,Entertainment,Chennai,Net Banking,Yes,High Frequency
TXN0008050,CUST00014,2023-08-25,15:53:58,735.57,Retail,International,Wallet,No,None
TXN0008051,CUST00503,2023-04-03,01:10:00,181.91,Healthcare,Pune,Wallet,No,None
TXN0008052,CUST00971,2023-11-12,20:42:34,161.92,Online Shopping,Kolkata,Net Banking,No,None
TXN0008053,CUST00700,2023-11-15,01:45:24,400.04,Entertainment,Chennai,Credit Card,Yes,Off-Hours Transaction
TXN0008054,CUST00588,2023-04-07,17:46:17,369.82,Online Shopping,International,Credit Card,No,None
TXN0008055,CUST01035,2023-07-09,17:58:10,348.77,Healthcare,Delhi,Wallet,No,None
TXN0008056,CUST00351,2023-08-07,18:19:05,1164.13,Electronics,Delhi,Net Banking,No,None
TXN0008057,CUST00175,2023-07-02,10:24:39,731.32,Electronics,Kolkata,UPI,No,None
TXN0008058,CUST00545,2023-12-12,20:35:36,470.7,Entertainment,Hyderabad,Net Banking,No,None
TXN0008059,CUST00763,2023-01-08,12:47:45,828.5,Entertainment,Unknown,Wallet,Yes,High Frequency
TXN0008060,CUST00850,2023-05-02,17:39:33,202.38,Online Shopping,Hyderabad,Net Banking,No,None
TXN0008061,CUST00739,2023-07-18,10:29:48,754.71,Retail,Hyderabad,UPI,No,None
TXN0008062,CUST00503,2023-12-09,00:58:53,796.9,Online Shopping,International,Debit Card,No,None
TXN0008063,CUST00311,2023-02-07,02:53:41,109.55,Online Shopping,Hyderabad,Wallet,Yes,High Frequency
TXN0008064,CUST01085,2023-05-30,04:28:31,2196.97,Electronics,Unknown,Debit Card,No,None
TXN0008065,CUST00864,2023-10-19,08:17:57,230.97,Food & Beverage,Chennai,Net Banking,No,None
TXN0008066,CUST00468,2023-02-27,14:46:23,741.28,Travel,Bangalore,Wallet,No,None
TXN0008067,CUST00283,2023-08-31,04:26:18,2689.99,Electronics,Delhi,Wallet,No,None
TXN0008068,CUST00879,2023-05-05,22:02:28,2019.92,Food & Beverage,Unknown,UPI,No,None
TXN0008069,CUST00847,2023-02-01,13:50:32,693.12,Entertainment,Pune,Wallet,No,None
TXN0008070,CUST00839,2023-07-25,12:49:58,430.52,Entertainment,Ahmedabad,Credit Card,No,None
TXN0008071,CUST00940,2023-07-10,15:53:48,2073.54,Entertainment,Unknown,UPI,No,None
TXN0008072,CUST01058,2023-06-29,16:34:35,1494.63,Retail,Pune,Debit Card,No,None
TXN0008073,CUST00741,2023-08-23,00:38:13,316.7,Entertainment,Delhi,UPI,No,None
TXN0008074,CUST00061,2023-12-16,16:37:15,256.24,Online Shopping,Pune,UPI,No,None
TXN0008075,CUST00907,2023-12-12,23:53:18,55.32,Retail,Kolkata,UPI,No,None
TXN0008076,CUST00299,2023-10-10,15:50:15,800.18,Entertainment,Pune,UPI,No,None
TXN0008077,CUST00021,2023-04-14,07:22:04,602.3,Travel,Kolkata,Net Banking,No,None
TXN0008078,CUST01060,2023-01-26,23:47:25,2600.42,Food & Beverage,Hyderabad,Wallet,No,None
TXN0008079,CUST00143,2023-06-24,13:30:11,1023.38,Online Shopping,Unknown,UPI,No,None
TXN0008080,CUST00174,2023-06-01,07:06:57,3298.01,Electronics,Ahmedabad,Debit Card,No,None
TXN0008081,CUST00693,2023-10-29,22:12:10,288.06,Fuel,Bangalore,UPI,No,None
TXN0008082,CUST00645,2023-03-17,00:35:02,2606.54,Fuel,Ahmedabad,Wallet,No,None
TXN0008083,CUST00823,2023-11-04,07:16:43,352.59,Fuel,Kolkata,Credit Card,No,None
TXN0008084,CUST00337,2023-10-27,00:24:50,1691.07,Retail,Ahmedabad,Net Banking,No,None
TXN0008085,CUST00889,2023-04-18,06:28:01,115.53,Fuel,Kolkata,Debit Card,No,None
TXN0008086,CUST00126,2023-10-04,11:27:35,881.97,Entertainment,International,Net Banking,No,None
TXN0008087,CUST00806,2023-02-25,13:38:00,61.46,Electronics,Ahmedabad,Debit Card,No,None
TXN0008088,CUST00076,2023-05-22,06:41:53,482.72,Food & Beverage,Ahmedabad,Net Banking,No,None
TXN0008089,CUST00310,2023-11-26,05:48:54,1128.25,Food & Beverage,Ahmedabad,Credit Card,No,None
TXN0008090,CUST01177,2023-10-30,01:14:30,355.97,Fuel,Hyderabad,Wallet,No,None
TXN0008091,CUST00119,2023-01-23,22:07:04,188.57,Food & Beverage,International,Credit Card,Yes,Location Anomaly
TXN0008092,CUST01065,2023-07-03,23:38:29,1836.0,Fuel,Pune,Wallet,No,None
TXN0008093,CUST00606,2023-04-06,18:20:40,5393.32,Online Shopping,Hyderabad,UPI,Yes,Amount Spike
TXN0008094,CUST00859,2023-03-28,17:37:02,369.63,Retail,International,Credit Card,No,None
TXN0008095,CUST00824,2023-09-03,20:38:18,699.44,Food & Beverage,Kolkata,UPI,No,None
TXN0008096,CUST01134,2023-01-02,04:27:29,15740.67,Travel,Delhi,Debit Card,No,None
TXN0008097,CUST00624,2023-05-08,01:51:32,2655.01,Electronics,Unknown,Wallet,Yes,Location Anomaly
TXN0008098,CUST00643,2023-05-19,07:44:00,2684.07,Entertainment,Chennai,Wallet,No,None
TXN0008099,CUST00705,2023-11-17,08:02:09,1121.76,Retail,Delhi,UPI,No,None
TXN0008100,CUST00017,2023-08-30,00:54:02,6036.98,Electronics,Ahmedabad,Net Banking,Yes,Amount Spike
TXN0008101,CUST00573,2023-07-07,09:43:15,50.0,Healthcare,Chennai,UPI,No,None
TXN0008102,CUST01081,2023-08-07,05:04:53,294.48,Online Shopping,Unknown,UPI,No,None
TXN0008103,CUST00301,2023-02-26,17:56:20,4917.87,Food & Beverage,Delhi,UPI,Yes,Amount Spike
TXN0008104,CUST00828,2023-11-01,08:28:00,70.11,Entertainment,Unknown,UPI,No,None
TXN0008105,CUST00914,2023-04-16,22:17:05,165.85,Healthcare,Hyderabad,UPI,No,None
TXN0008106,CUST00421,2023-05-05,06:56:55,61.74,Food & Beverage,Pune,UPI,No,None
TXN0008107,CUST01115,2023-07-08,05:42:36,635.25,Retail,International,Credit Card,No,None
TXN0008108,CUST00906,2023-05-03,00:15:38,1776.71,Online Shopping,Mumbai,Wallet,No,None
TXN0008109,CUST00708,2023-08-23,20:52:28,2510.23,Online Shopping,International,Credit Card,No,None
TXN0008110,CUST00829,2023-12-10,00:08:47,9402.28,Online Shopping,International,Wallet,Yes,Amount Spike
TXN0008111,CUST00405,2023-07-28,06:46:23,209.33,Retail,Chennai,Credit Card,Yes,High Frequency
TXN0008112,CUST00618,2023-03-19,16:40:43,65.47,Travel,Bangalore,Wallet,No,None
TXN0008113,CUST00173,2023-11-17,01:30:30,80.78,Electronics,Kolkata,Debit Card,No,None
TXN0008114,CUST00076,2023-11-11,20:32:17,145.07,Fuel,Ahmedabad,Net Banking,No,None
TXN0008115,CUST01101,2023-09-08,19:40:47,228.92,Fuel,Bangalore,Debit Card,No,None
TXN0008116,CUST00686,2023-03-15,02:06:18,2325.68,Entertainment,Pune,UPI,Yes,Amount Spike
TXN0008117,CUST00799,2023-12-25,17:35:36,2428.54,Healthcare,Pune,Net Banking,Yes,Amount Spike
TXN0008118,CUST00259,2023-08-21,01:54:58,999.02,Fuel,Unknown,Debit Card,No,None
TXN0008119,CUST01066,2023-08-23,23:46:03,503.34,Fuel,Unknown,Net Banking,No,None
TXN0008120,CUST01108,2023-02-16,17:51:32,673.61,Healthcare,Mumbai,Wallet,No,None
TXN0008121,CUST00582,2023-04-25,19:22:26,2613.12,Online Shopping,Ahmedabad,Wallet,No,None
TXN0008122,CUST00438,2023-10-12,19:58:08,161.37,Fuel,Kolkata,Debit Card,No,None
TXN0008123,CUST00191,2023-01-24,12:29:15,14992.46,Retail,Delhi,Credit Card,Yes,Amount Spike
TXN0008124,CUST01048,2023-10-13,15:18:32,654.08,Electronics,Hyderabad,UPI,No,None
TXN0008125,CUST01131,2023-12-10,14:40:11,445.78,Healthcare,Mumbai,UPI,No,None
TXN0008126,CUST00640,2023-03-17,17:00:04,1924.28,Healthcare,Mumbai,Wallet,Yes,High Frequency
TXN0008127,CUST01068,2023-07-23,07:23:38,1909.92,Fuel,Delhi,UPI,No,None
TXN0008128,CUST00698,2023-11-07,05:48:27,213.62,Retail,Delhi,Credit Card,No,None
TXN0008129,CUST00328,2023-07-15,18:49:30,534.54,Food & Beverage,Delhi,Wallet,No,None
TXN0008130,CUST00048,2023-04-20,16:40:59,932.11,Healthcare,Pune,Net Banking,Yes,High Frequency
TXN0008131,CUST00058,2023-04-07,09:38:18,479.33,Electronics,Unknown,UPI,No,None
TXN0008132,CUST01106,2023-11-04,01:56:41,1342.15,Travel,Delhi,UPI,No,None
TXN0008133,CUST00530,2023-05-27,00:39:25,932.09,Entertainment,Hyderabad,Net Banking,No,None
TXN0008134,CUST00495,2023-06-14,06:33:53,5997.35,Online Shopping,Chennai,Wallet,No,None
TXN0008135,CUST00623,2023-09-30,02:29:41,106.02,Electronics,International,Credit Card,No,None
TXN0008136,CUST00866,2023-11-14,21:46:46,574.26,Online Shopping,Mumbai,Credit Card,No,None
TXN0008137,CUST01035,2023-11-28,03:44:58,223.59,Electronics,Chennai,Net Banking,No,None
TXN0008138,CUST00227,2023-01-05,05:43:33,1373.24,Food & Beverage,Chennai,UPI,No,None
TXN0008139,CUST00123,2023-04-26,19:12:40,95.53,Entertainment,Bangalore,Debit Card,No,None
TXN0008140,CUST00764,2023-04-12,08:35:00,1007.85,Online Shopping,Pune,Wallet,No,None
TXN0008141,CUST00532,2023-03-21,07:39:18,312.29,Entertainment,Kolkata,UPI,No,None
TXN0008142,CUST01040,2023-02-25,22:43:58,275.62,Online Shopping,Chennai,UPI,No,None
TXN0008143,CUST00726,2023-04-25,23:53:00,117.24,Travel,Ahmedabad,Credit Card,No,None
TXN0008144,CUST00254,2023-01-10,19:39:40,380.66,Travel,Unknown,Net Banking,No,None
TXN0008145,CUST00098,2023-01-12,04:38:00,2444.02,Online Shopping,Bangalore,Net Banking,No,None
TXN0008146,CUST00256,2023-09-11,01:40:41,645.34,Electronics,Delhi,UPI,No,None
TXN0008147,CUST00920,2023-09-08,02:24:20,1412.64,Food & Beverage,Chennai,UPI,No,None
TXN0008148,CUST00611,2023-10-24,01:50:14,4902.84,Healthcare,Unknown,UPI,No,None
TXN0008149,CUST01173,2023-06-13,15:56:57,912.79,Electronics,Unknown,Credit Card,No,None
TXN0008150,CUST00011,2023-01-31,13:37:38,340.17,Retail,International,Net Banking,Yes,Location Anomaly
TXN0008151,CUST00929,2023-05-24,03:53:45,1165.26,Travel,Delhi,Credit Card,No,None
TXN0008152,CUST00695,2023-06-30,13:33:00,346.14,Food & Beverage,Mumbai,Net Banking,No,None
TXN0008153,CUST00484,2023-10-29,06:57:04,363.11,Entertainment,International,UPI,No,None
TXN0008154,CUST01192,2023-12-20,08:00:44,107.35,Entertainment,Kolkata,UPI,No,None
TXN0008155,CUST01159,2023-02-27,07:52:08,2021.33,Fuel,Delhi,Credit Card,No,None
TXN0008156,CUST01093,2023-06-23,11:24:24,418.55,Travel,International,Debit Card,Yes,Location Anomaly
TXN0008157,CUST00479,2023-09-01,01:42:59,827.59,Electronics,Chennai,Net Banking,Yes,High Frequency
TXN0008158,CUST00718,2023-05-29,08:40:45,191.88,Electronics,Ahmedabad,Credit Card,No,None
TXN0008159,CUST00613,2023-08-04,15:26:20,1122.3,Travel,Unknown,Credit Card,No,None
TXN0008160,CUST00583,2023-03-02,23:08:41,266.58,Fuel,Mumbai,Net Banking,No,None
TXN0008161,CUST01174,2023-08-19,15:02:13,561.13,Food & Beverage,Chennai,Net Banking,No,None
TXN0008162,CUST00287,2023-06-22,11:40:41,1907.2,Healthcare,Unknown,Net Banking,No,None
TXN0008163,CUST00774,2023-10-22,13:22:27,1717.99,Entertainment,Unknown,Net Banking,No,None
TXN0008164,CUST01065,2023-05-02,23:30:11,647.79,Food & Beverage,Delhi,Wallet,No,None
TXN0008165,CUST00508,2023-02-11,20:15:17,79.7,Entertainment,Hyderabad,Net Banking,No,None
TXN0008166,CUST00216,2023-12-30,20:34:07,24133.9,Fuel,Ahmedabad,Credit Card,No,None
TXN0008167,CUST00672,2023-04-17,05:41:23,5404.74,Electronics,Pune,Wallet,No,None
TXN0008168,CUST01058,2023-06-27,01:41:56,1583.21,Healthcare,International,Wallet,No,None
TXN0008169,CUST01193,2023-04-18,04:02:07,269.39,Healthcare,Mumbai,Wallet,No,None
TXN0008170,CUST00395,2023-03-18,19:26:58,580.38,Retail,Kolkata,Net Banking,No,None
TXN0008171,CUST00740,2023-10-02,07:09:45,346.5,Online Shopping,Ahmedabad,UPI,No,None
TXN0008172,CUST00931,2023-08-24,13:23:08,3030.94,Electronics,Unknown,Net Banking,No,None
TXN0008173,CUST00201,2023-06-26,01:22:27,911.42,Fuel,Unknown,Debit Card,No,None
TXN0008174,CUST00301,2023-04-21,14:10:53,259.56,Fuel,Kolkata,Net Banking,Yes,High Frequency
TXN0008175,CUST00872,2023-03-05,06:20:53,378.08,Healthcare,Ahmedabad,UPI,No,None
TXN0008176,CUST00844,2023-08-16,18:23:34,2554.02,Online Shopping,Pune,Debit Card,No,None
TXN0008177,CUST00168,2023-02-19,22:02:21,4537.44,Fuel,Kolkata,UPI,No,None
TXN0008178,CUST00189,2023-05-06,08:44:55,4163.03,Healthcare,Ahmedabad,Net Banking,No,None
TXN0008179,CUST00128,2023-01-07,14:02:36,1649.85,Travel,Bangalore,Net Banking,No,None
TXN0008180,CUST00871,2023-02-18,02:58:15,491.2,Food & Beverage,Mumbai,Wallet,No,None
TXN0008181,CUST00267,2023-01-21,08:37:20,50.0,Entertainment,Unknown,Net Banking,No,None
TXN0008182,CUST00976,2023-12-03,23:54:05,950.12,Entertainment,Kolkata,Net Banking,No,None
TXN0008183,CUST00440,2023-05-07,19:33:18,663.68,Fuel,Delhi,Net Banking,No,None
TXN0008184,CUST00914,2023-08-03,14:22:24,786.8,Food & Beverage,Mumbai,Net Banking,No,None
TXN0008185,CUST00160,2023-07-05,06:54:30,709.58,Online Shopping,Bangalore,UPI,No,None
TXN0008186,CUST00757,2023-05-24,05:40:12,135.43,Fuel,Pune,UPI,No,None
TXN0008187,CUST01078,2023-02-25,01:13:56,1298.4,Food & Beverage,Ahmedabad,UPI,No,None
TXN0008188,CUST00825,2023-05-03,10:31:03,1420.35,Healthcare,Bangalore,Debit Card,No,None
TXN0008189,CUST01145,2023-11-20,00:58:42,1508.4,Food & Beverage,Kolkata,Debit Card,No,None
TXN0008190,CUST01063,2023-10-07,19:33:30,2071.22,Online Shopping,Chennai,Net Banking,Yes,High Frequency
TXN0008191,CUST00809,2023-05-26,15:31:26,1373.15,Retail,International,Net Banking,Yes,Location Anomaly
TXN0008192,CUST00541,2023-08-02,15:33:23,406.65,Entertainment,Bangalore,Debit Card,No,None
TXN0008193,CUST01197,2023-01-10,21:21:12,610.94,Retail,Mumbai,Credit Card,No,None
TXN0008194,CUST01022,2023-09-02,05:40:58,742.0,Travel,Hyderabad,Net Banking,No,None
TXN0008195,CUST00868,2023-06-18,15:35:34,756.91,Travel,International,Credit Card,No,None
TXN0008196,CUST00902,2023-09-09,00:12:59,2203.63,Food & Beverage,Kolkata,Wallet,No,None
TXN0008197,CUST01003,2023-05-06,18:49:11,1440.01,Food & Beverage,Unknown,Net Banking,No,None
TXN0008198,CUST00854,2023-06-03,14:40:42,8045.05,Healthcare,Unknown,Debit Card,No,None
TXN0008199,CUST00334,2023-03-11,03:03:56,9393.4,Food & Beverage,Ahmedabad,Credit Card,No,None
TXN0008200,CUST00296,2023-05-07,20:13:48,731.85,Fuel,Bangalore,UPI,No,None
TXN0008201,CUST01036,2023-08-27,02:20:20,624.25,Food & Beverage,Chennai,Debit Card,Yes,Amount Spike
TXN0008202,CUST00261,2023-11-21,16:46:05,2934.23,Electronics,Hyderabad,UPI,No,None
TXN0008203,CUST00993,2023-10-23,08:40:02,347.77,Fuel,Unknown,UPI,No,None
TXN0008204,CUST00938,2023-01-14,09:52:48,254.22,Fuel,Ahmedabad,Debit Card,No,None
TXN0008205,CUST00265,2023-09-07,22:58:56,412.35,Online Shopping,International,Wallet,Yes,Location Anomaly
TXN0008206,CUST01052,2023-04-20,20:54:08,389.17,Healthcare,Hyderabad,Debit Card,No,None
TXN0008207,CUST01084,2023-05-06,20:01:51,1386.76,Retail,Hyderabad,UPI,No,None
TXN0008208,CUST00242,2023-08-08,15:55:53,102.38,Fuel,Ahmedabad,UPI,No,None
TXN0008209,CUST00436,2023-10-21,19:00:38,182.5,Electronics,Unknown,Wallet,No,None
TXN0008210,CUST00933,2023-08-09,19:04:48,1004.04,Online Shopping,Pune,Net Banking,No,None
TXN0008211,CUST00970,2023-01-16,07:03:42,1404.64,Online Shopping,Bangalore,Wallet,No,None
TXN0008212,CUST00067,2023-12-10,00:34:34,1436.33,Fuel,Ahmedabad,Wallet,No,None
TXN0008213,CUST00322,2023-07-18,17:28:03,258.67,Retail,Ahmedabad,UPI,No,None
TXN0008214,CUST01145,2023-01-22,16:38:43,205.63,Travel,Mumbai,Credit Card,No,None
TXN0008215,CUST00757,2023-10-08,16:46:00,362.14,Travel,Delhi,Wallet,No,None
TXN0008216,CUST00244,2023-10-06,13:26:35,887.0,Healthcare,Delhi,Wallet,No,None
TXN0008217,CUST00837,2023-10-05,03:49:54,3954.36,Fuel,Hyderabad,Net Banking,No,None
TXN0008218,CUST00226,2023-02-21,05:05:14,57.0,Electronics,Chennai,Debit Card,No,None
TXN0008219,CUST00248,2023-07-12,21:21:41,510.36,Electronics,Unknown,UPI,No,None
TXN0008220,CUST00757,2023-01-25,19:23:06,134.4,Retail,Delhi,UPI,No,None
TXN0008221,CUST01171,2023-12-26,23:47:18,91.59,Travel,Ahmedabad,Credit Card,No,None
TXN0008222,CUST00594,2023-01-27,08:49:26,2122.5,Healthcare,Ahmedabad,Debit Card,No,None
TXN0008223,CUST00083,2023-02-24,08:04:08,1278.64,Entertainment,Pune,UPI,No,None
TXN0008224,CUST01071,2023-02-28,20:44:02,1140.61,Retail,Bangalore,UPI,No,None
TXN0008225,CUST00314,2023-02-09,17:04:08,2008.68,Healthcare,Kolkata,Wallet,No,None
TXN0008226,CUST00242,2023-07-23,00:40:05,374.03,Travel,Mumbai,Wallet,Yes,High Frequency
TXN0008227,CUST00761,2023-03-05,10:49:41,395.77,Food & Beverage,Unknown,Credit Card,No,None
TXN0008228,CUST00625,2023-10-05,05:35:58,9162.52,Electronics,Kolkata,Debit Card,No,None
TXN0008229,CUST00767,2023-04-02,06:29:07,6921.34,Healthcare,International,UPI,Yes,Amount Spike
TXN0008230,CUST00622,2023-02-05,16:11:30,1607.05,Healthcare,Hyderabad,UPI,No,None
TXN0008231,CUST00603,2023-10-21,01:56:13,670.25,Online Shopping,Kolkata,Net Banking,No,None
TXN0008232,CUST00996,2023-05-20,22:23:49,72.39,Online Shopping,Unknown,Net Banking,Yes,Location Anomaly
TXN0008233,CUST00058,2023-05-19,16:14:11,57.19,Food & Beverage,International,Wallet,No,None
TXN0008234,CUST00293,2023-05-12,07:51:41,332.03,Healthcare,International,Debit Card,No,None
TXN0008235,CUST00292,2023-02-01,12:27:14,2362.14,Healthcare,International,Wallet,No,None
TXN0008236,CUST00864,2023-06-10,06:06:00,1712.91,Healthcare,International,Net Banking,Yes,Location Anomaly
TXN0008237,CUST00100,2023-05-14,10:20:00,1992.0,Healthcare,Delhi,Debit Card,No,None
TXN0008238,CUST00625,2023-10-19,14:26:08,203.48,Food & Beverage,Mumbai,Net Banking,No,None
TXN0008239,CUST00581,2023-01-28,02:18:00,4624.15,Retail,International,Credit Card,Yes,Off-Hours Transaction
TXN0008240,CUST00442,2023-07-11,06:01:11,208.96,Travel,Hyderabad,Credit Card,No,None
TXN0008241,CUST00375,2023-06-05,13:29:19,858.67,Entertainment,Unknown,UPI,No,None
TXN0008242,CUST01002,2023-07-31,16:48:22,656.93,Healthcare,Ahmedabad,Wallet,No,None
TXN0008243,CUST00005,2023-01-25,03:17:03,539.88,Electronics,Pune,UPI,No,None
TXN0008244,CUST00251,2023-07-23,18:21:57,3315.32,Fuel,Hyderabad,Credit Card,No,None
TXN0008245,CUST01122,2023-06-11,16:41:25,285.39,Travel,International,UPI,No,None
TXN0008246,CUST00715,2023-09-07,06:11:02,131.69,Retail,Kolkata,Net Banking,No,None
TXN0008247,CUST00139,2023-11-03,16:48:17,681.29,Travel,Ahmedabad,Debit Card,No,None
TXN0008248,CUST00092,2023-06-03,18:53:45,411.66,Travel,Unknown,UPI,No,None
TXN0008249,CUST00856,2023-09-27,00:35:59,38286.76,Travel,Chennai,UPI,Yes,Off-Hours Transaction
TXN0008250,CUST00986,2023-03-02,04:33:20,1497.88,Electronics,Pune,UPI,No,None
TXN0008251,CUST01174,2023-08-01,20:38:20,406.99,Fuel,Pune,Wallet,No,None
TXN0008252,CUST00635,2023-11-16,13:28:48,187.29,Retail,Kolkata,Net Banking,No,None
TXN0008253,CUST01159,2023-02-04,17:57:19,69.66,Food & Beverage,Chennai,Debit Card,No,None
TXN0008254,CUST00927,2023-11-13,06:25:26,194.36,Electronics,Chennai,Net Banking,No,None
TXN0008255,CUST00692,2023-03-22,11:45:09,763.51,Online Shopping,Ahmedabad,UPI,No,None
TXN0008256,CUST00773,2023-06-24,04:18:20,3687.83,Healthcare,Mumbai,Credit Card,No,None
TXN0008257,CUST00974,2023-03-03,18:33:03,2555.56,Electronics,Bangalore,UPI,No,None
TXN0008258,CUST00272,2023-02-14,18:11:59,875.6,Healthcare,Kolkata,Net Banking,No,None
TXN0008259,CUST00284,2023-10-24,05:28:35,451.33,Online Shopping,Pune,Wallet,No,None
TXN0008260,CUST01034,2023-12-20,23:05:27,918.35,Entertainment,Bangalore,Credit Card,No,None
TXN0008261,CUST00944,2023-12-04,08:32:42,356.96,Retail,Ahmedabad,Wallet,No,None
TXN0008262,CUST00922,2023-04-12,06:24:35,76378.82,Food & Beverage,Kolkata,Credit Card,Yes,Amount Spike
TXN0008263,CUST00920,2023-03-30,07:29:08,3676.83,Online Shopping,Ahmedabad,UPI,Yes,Amount Spike
TXN0008264,CUST00306,2023-04-03,22:06:53,599.68,Online Shopping,Kolkata,Debit Card,No,None
TXN0008265,CUST00667,2023-01-22,22:45:01,50.0,Food & Beverage,Hyderabad,UPI,No,None
TXN0008266,CUST00183,2023-09-08,09:35:07,526.09,Entertainment,Unknown,Wallet,No,None
TXN0008267,CUST00839,2023-09-23,10:53:10,1814.89,Travel,Kolkata,Net Banking,No,None
TXN0008268,CUST00794,2023-08-05,13:59:49,184.7,Fuel,Chennai,Credit Card,No,None
TXN0008269,CUST00477,2023-01-10,09:47:42,270.19,Fuel,Hyderabad,UPI,No,None
TXN0008270,CUST00810,2023-01-21,09:10:40,16766.76,Healthcare,International,Debit Card,Yes,Amount Spike
TXN0008271,CUST00695,2023-09-07,16:17:10,113.07,Food & Beverage,Ahmedabad,Net Banking,No,None
TXN0008272,CUST01108,2023-11-24,08:20:01,2366.96,Fuel,Kolkata,Wallet,No,None
TXN0008273,CUST00094,2023-09-28,19:11:35,351.23,Fuel,Kolkata,Debit Card,No,None
TXN0008274,CUST00908,2023-03-29,13:59:51,417.26,Retail,Unknown,Net Banking,No,None
TXN0008275,CUST00569,2023-07-05,21:44:39,172.66,Travel,Chennai,Credit Card,No,None
TXN0008276,CUST00182,2023-01-17,11:08:54,1046.97,Electronics,Unknown,Credit Card,No,None
TXN0008277,CUST00340,2023-01-17,09:06:27,12731.65,Electronics,Chennai,UPI,Yes,High Frequency
TXN0008278,CUST00051,2023-03-27,01:14:10,1699.0,Entertainment,Ahmedabad,Wallet,No,None
TXN0008279,CUST01172,2023-10-22,13:59:27,235.77,Food & Beverage,Delhi,Credit Card,No,None
TXN0008280,CUST00633,2023-04-01,08:36:03,2598.64,Online Shopping,Hyderabad,Net Banking,No,None
TXN0008281,CUST01150,2023-03-01,06:37:17,454.86,Fuel,Hyderabad,UPI,No,None
TXN0008282,CUST00254,2023-12-05,01:29:27,3461.24,Healthcare,Pune,Wallet,No,None
TXN0008283,CUST01146,2023-02-23,11:12:23,1751.12,Entertainment,Chennai,UPI,No,None
TXN0008284,CUST00175,2023-07-14,09:46:47,509.57,Healthcare,Ahmedabad,Wallet,Yes,Amount Spike
TXN0008285,CUST00395,2023-05-05,01:34:25,199.36,Fuel,Chennai,Credit Card,No,None
TXN0008286,CUST01110,2023-05-06,10:06:52,2065.78,Travel,Hyderabad,UPI,No,None
TXN0008287,CUST01182,2023-05-31,11:59:50,797.9,Healthcare,Mumbai,Wallet,No,None
TXN0008288,CUST00109,2023-10-21,14:05:11,194.71,Retail,Bangalore,Wallet,No,None
TXN0008289,CUST01168,2023-09-04,08:23:22,2930.67,Food & Beverage,Chennai,Debit Card,Yes,Amount Spike
TXN0008290,CUST01069,2023-09-18,07:18:14,67.53,Healthcare,Mumbai,Debit Card,No,None
TXN0008291,CUST00388,2023-06-03,17:12:18,598.22,Electronics,Hyderabad,Credit Card,No,None
TXN0008292,CUST00975,2023-01-08,11:28:35,80247.25,Online Shopping,Pune,UPI,Yes,Amount Spike
TXN0008293,CUST01030,2023-07-18,03:50:46,20074.45,Travel,Ahmedabad,Credit Card,Yes,Amount Spike
TXN0008294,CUST00039,2023-10-25,07:19:08,9214.19,Healthcare,Ahmedabad,Credit Card,No,None
TXN0008295,CUST00247,2023-04-23,11:38:05,1917.69,Electronics,Bangalore,Wallet,No,None
TXN0008296,CUST01090,2023-07-11,03:04:26,2282.38,Food & Beverage,Unknown,Credit Card,Yes,Off-Hours Transaction
TXN0008297,CUST00369,2023-01-10,03:09:29,7107.42,Entertainment,Mumbai,Debit Card,No,None
TXN0008298,CUST00039,2023-09-18,01:30:59,1045.99,Healthcare,International,Debit Card,No,None
TXN0008299,CUST00564,2023-10-05,13:52:47,531.3,Entertainment,Chennai,Net Banking,No,None
TXN0008300,CUST00422,2023-09-28,17:40:24,2296.61,Entertainment,Unknown,Wallet,Yes,Location Anomaly
TXN0008301,CUST00503,2023-06-11,03:30:32,53374.27,Travel,Unknown,Credit Card,Yes,Amount Spike
TXN0008302,CUST01187,2023-08-02,14:39:40,373.92,Travel,Kolkata,Debit Card,No,None
TXN0008303,CUST00910,2023-01-27,09:26:50,279.81,Online Shopping,Hyderabad,Debit Card,No,None
TXN0008304,CUST00174,2023-01-16,14:02:20,785.74,Online Shopping,Pune,UPI,No,None
TXN0008305,CUST01093,2023-03-19,17:17:40,18365.89,Healthcare,Unknown,Net Banking,Yes,Amount Spike
TXN0008306,CUST00657,2023-08-18,00:06:37,1733.17,Fuel,Chennai,Debit Card,Yes,High Frequency
TXN0008307,CUST00823,2023-01-14,23:35:47,120.42,Food & Beverage,Hyderabad,Debit Card,No,None
TXN0008308,CUST00093,2023-03-23,02:29:53,6594.08,Fuel,Mumbai,UPI,No,None
TXN0008309,CUST01007,2023-03-31,03:09:03,308.15,Retail,Pune,Wallet,No,None
TXN0008310,CUST00048,2023-08-15,07:31:22,483.92,Retail,Ahmedabad,Debit Card,No,None
TXN0008311,CUST00697,2023-07-10,20:47:10,225.16,Electronics,Hyderabad,Net Banking,No,None
TXN0008312,CUST00896,2023-01-03,18:39:53,16949.52,Entertainment,Chennai,Wallet,No,None
